Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2022,sep,09-01-2022,Assam,TRACTOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Assam,TRAILER (AGRICULTURAL),Others,Others,0
2022,sep,09-01-2022,Assam,TRAILER (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Andaman & Nicobar Island,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Andaman & Nicobar Island,CRANE MOUNTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Andaman & Nicobar Island,EARTH MOVING EQUIPMENT,Others,Others,0
2022,sep,09-01-2022,Andaman & Nicobar Island,GOODS CARRIER,Others,Others,0
2022,sep,09-01-2022,Andaman & Nicobar Island,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Andaman & Nicobar Island,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Andaman & Nicobar Island,MOPED,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Andaman & Nicobar Island,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,sep,09-01-2022,Andaman & Nicobar Island,MOTOR CAR,4-Wheelers,4W_Personal,0
2022,sep,09-01-2022,Andaman & Nicobar Island,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Andaman & Nicobar Island,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2022,sep,09-01-2022,Andaman & Nicobar Island,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2022,sep,09-01-2022,Andhra Pradesh,ADAPTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,ARTICULATED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,BUS,Bus,Bus,12
2022,sep,09-01-2022,Andhra Pradesh,CASH VAN,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2022,sep,09-01-2022,Andhra Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,4
2022,sep,09-01-2022,Andhra Pradesh,EXCAVATOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,FIRE FIGHTING VEHICLE,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,FORK LIFT,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,GOODS CARRIER,Others,Others,27
2022,sep,09-01-2022,Andhra Pradesh,HARVESTER,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2087
2022,sep,09-01-2022,Andhra Pradesh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Andhra Pradesh,MOPED,2-Wheelers,2W_Personal,7
2022,sep,09-01-2022,Andhra Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,3
2022,sep,09-01-2022,Andhra Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,58
2022,sep,09-01-2022,Andhra Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,145
2022,sep,09-01-2022,Andhra Pradesh,OMNI BUS,Bus,Bus,0
2022,sep,09-01-2022,Andhra Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0
2022,sep,09-01-2022,Andhra Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,RECOVERY VEHICLE,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,ROAD ROLLER,Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2022,sep,09-01-2022,Andhra Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,46
2022,sep,09-01-2022,Andhra Pradesh,TRACTOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,TRAILER (AGRICULTURAL),Others,Others,0
2022,sep,09-01-2022,Andhra Pradesh,VEHICLE FITTED WITH RIG,Others,Others,0
2022,sep,09-01-2022,Bihar,ADAPTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Bihar,AGRICULTURAL TRACTOR,Others,Others,0
2022,sep,09-01-2022,Bihar,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Bihar,BUS,Bus,Bus,0
2022,sep,09-01-2022,Bihar,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Bihar,EARTH MOVING EQUIPMENT,Others,Others,0
2022,sep,09-01-2022,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,5894
2022,sep,09-01-2022,Bihar,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,78
2022,sep,09-01-2022,Bihar,EXCAVATOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Bihar,GOODS CARRIER,Others,Others,2
2022,sep,09-01-2022,Bihar,HARVESTER,Others,Others,0
2022,sep,09-01-2022,Bihar,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,916
2022,sep,09-01-2022,Bihar,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,4
2022,sep,09-01-2022,Bihar,MOPED,2-Wheelers,2W_Personal,31
2022,sep,09-01-2022,Bihar,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,sep,09-01-2022,Bihar,MOTOR CAR,4-Wheelers,4W_Personal,14
2022,sep,09-01-2022,Bihar,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Bihar,OMNI BUS,Bus,Bus,0
2022,sep,09-01-2022,Bihar,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,17
2022,sep,09-01-2022,Bihar,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,108
2022,sep,09-01-2022,Bihar,TRACTOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Bihar,TRAILER (AGRICULTURAL),Others,Others,0
2022,sep,09-01-2022,Bihar,TRAILER (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,ADAPTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,AGRICULTURAL TRACTOR,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,ARTICULATED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,BUS,Bus,Bus,0
2022,sep,09-01-2022,Chhattisgarh,CAMPER VAN / TRAILER,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,CRANE MOUNTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,DUMPER,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,EARTH MOVING EQUIPMENT,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2022,sep,09-01-2022,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,384
2022,sep,09-01-2022,Chhattisgarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,68
2022,sep,09-01-2022,Chhattisgarh,EXCAVATOR (NT),Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,GOODS CARRIER,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,HARVESTER,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,989
2022,sep,09-01-2022,Chhattisgarh,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,3
2022,sep,09-01-2022,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,198
2022,sep,09-01-2022,Chhattisgarh,MOTOR CAB,4-Wheelers,4W_Shared,1
2022,sep,09-01-2022,Chhattisgarh,MOTOR CAR,4-Wheelers,4W_Personal,49
2022,sep,09-01-2022,Chhattisgarh,OMNI BUS (PRIVATE USE),Bus,Bus,0
2022,sep,09-01-2022,Chhattisgarh,PRIVATE SERVICE VEHICLE,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,ROAD ROLLER,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,13
2022,sep,09-01-2022,Chhattisgarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,62
2022,sep,09-01-2022,Chhattisgarh,TOW TRUCK,Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,TRACTOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,TRAILER (AGRICULTURAL),Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,TRAILER (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Chhattisgarh,VEHICLE FITTED WITH RIG,Others,Others,0
2022,sep,09-01-2022,Chandigarh,ADAPTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Chandigarh,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Chandigarh,BUS,Bus,Bus,6
2022,sep,09-01-2022,Chandigarh,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,116
2022,sep,09-01-2022,Chandigarh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,10
2022,sep,09-01-2022,Chandigarh,GOODS CARRIER,Others,Others,0
2022,sep,09-01-2022,Chandigarh,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,69
2022,sep,09-01-2022,Chandigarh,MOPED,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Chandigarh,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,sep,09-01-2022,Chandigarh,MOTOR CAR,4-Wheelers,4W_Personal,26
2022,sep,09-01-2022,Chandigarh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,1
2022,sep,09-01-2022,Chandigarh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,1
2022,sep,09-01-2022,Chandigarh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,3
2022,sep,09-01-2022,DNH and DD,ARTICULATED VEHICLE,Others,Others,0
2022,sep,09-01-2022,DNH and DD,BUS,Bus,Bus,6
2022,sep,09-01-2022,DNH and DD,EXCAVATOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,DNH and DD,FORK LIFT,Others,Others,0
2022,sep,09-01-2022,DNH and DD,GOODS CARRIER,Others,Others,0
2022,sep,09-01-2022,DNH and DD,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,DNH and DD,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4
2022,sep,09-01-2022,DNH and DD,MOPED,2-Wheelers,2W_Personal,4
2022,sep,09-01-2022,DNH and DD,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,sep,09-01-2022,DNH and DD,MOTOR CAR,4-Wheelers,4W_Personal,1
2022,sep,09-01-2022,DNH and DD,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,DNH and DD,OMNI BUS,Bus,Bus,0
2022,sep,09-01-2022,DNH and DD,PRIVATE SERVICE VEHICLE,Others,Others,0
2022,sep,09-01-2022,DNH and DD,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2022,sep,09-01-2022,DNH and DD,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2022,sep,09-01-2022,DNH and DD,TRACTOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Delhi,ADAPTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Delhi,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Delhi,BUS,Bus,Bus,18
2022,sep,09-01-2022,Delhi,CASH VAN,Others,Others,0
2022,sep,09-01-2022,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1422
2022,sep,09-01-2022,Delhi,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,212
2022,sep,09-01-2022,Delhi,GOODS CARRIER,Others,Others,2
2022,sep,09-01-2022,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2301
2022,sep,09-01-2022,Delhi,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Delhi,MOBILE CLINIC,Others,Others,0
2022,sep,09-01-2022,Delhi,MOPED,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Delhi,MOTOR CAB,4-Wheelers,4W_Shared,18
2022,sep,09-01-2022,Delhi,MOTOR CAR,4-Wheelers,4W_Personal,453
2022,sep,09-01-2022,Delhi,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,248
2022,sep,09-01-2022,Delhi,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,140
2022,sep,09-01-2022,Goa,AGRICULTURAL TRACTOR,Others,Others,0
2022,sep,09-01-2022,Goa,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Goa,BUS,Bus,Bus,0
2022,sep,09-01-2022,Goa,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Goa,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1
2022,sep,09-01-2022,Goa,FORK LIFT,Others,Others,0
2022,sep,09-01-2022,Goa,GOODS CARRIER,Others,Others,0
2022,sep,09-01-2022,Goa,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,400
2022,sep,09-01-2022,Goa,MOPED,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Goa,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,sep,09-01-2022,Goa,MOTOR CAR,4-Wheelers,4W_Personal,42
2022,sep,09-01-2022,Goa,MOTOR CYCLE/SCOOTER-SIDECAR(T),Others,Others,0
2022,sep,09-01-2022,Goa,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2022,sep,09-01-2022,Goa,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,4
2022,sep,09-01-2022,Gujarat,ADAPTED VEHICLE,Others,Others,1
2022,sep,09-01-2022,Gujarat,AGRICULTURAL TRACTOR,Others,Others,0
2022,sep,09-01-2022,Gujarat,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Gujarat,ANIMAL AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Gujarat,BUS,Bus,Bus,39
2022,sep,09-01-2022,Gujarat,CAMPER VAN / TRAILER,Others,Others,0
2022,sep,09-01-2022,Gujarat,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0
2022,sep,09-01-2022,Gujarat,CASH VAN,Others,Others,0
2022,sep,09-01-2022,Gujarat,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Gujarat,CRANE MOUNTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Gujarat,DUMPER,Others,Others,0
2022,sep,09-01-2022,Gujarat,EARTH MOVING EQUIPMENT,Others,Others,0
2022,sep,09-01-2022,Gujarat,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2022,sep,09-01-2022,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,29
2022,sep,09-01-2022,Gujarat,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,13
2022,sep,09-01-2022,Gujarat,EXCAVATOR (NT),Others,Others,0
2022,sep,09-01-2022,Gujarat,FIRE FIGHTING VEHICLE,Others,Others,0
2022,sep,09-01-2022,Gujarat,FIRE TENDERS,Others,Others,0
2022,sep,09-01-2022,Gujarat,FORK LIFT,Others,Others,1
2022,sep,09-01-2022,Gujarat,GOODS CARRIER,Others,Others,1
2022,sep,09-01-2022,Gujarat,HARVESTER,Others,Others,0
2022,sep,09-01-2022,Gujarat,HEARSES,Others,Others,0
2022,sep,09-01-2022,Gujarat,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,4710
2022,sep,09-01-2022,Gujarat,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Gujarat,MOPED,2-Wheelers,2W_Personal,567
2022,sep,09-01-2022,Gujarat,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,sep,09-01-2022,Gujarat,MOTOR CAR,4-Wheelers,4W_Personal,299
2022,sep,09-01-2022,Gujarat,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2022,sep,09-01-2022,Gujarat,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,56
2022,sep,09-01-2022,Gujarat,OMNI BUS,Bus,Bus,0
2022,sep,09-01-2022,Gujarat,ROAD ROLLER,Others,Others,0
2022,sep,09-01-2022,Gujarat,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,49
2022,sep,09-01-2022,Gujarat,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,8
2022,sep,09-01-2022,Gujarat,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0
2022,sep,09-01-2022,Gujarat,TRACTOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Gujarat,TRAILER (AGRICULTURAL),Others,Others,0
2022,sep,09-01-2022,Gujarat,TRAILER (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,AGRICULTURAL TRACTOR,Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,BUS,Bus,Bus,0
2022,sep,09-01-2022,Himachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2022,sep,09-01-2022,Himachal Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,2
2022,sep,09-01-2022,Himachal Pradesh,EXCAVATOR (NT),Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,FIRE FIGHTING VEHICLE,Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,GOODS CARRIER,Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,67
2022,sep,09-01-2022,Himachal Pradesh,MOPED,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Himachal Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0
2022,sep,09-01-2022,Himachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,4
2022,sep,09-01-2022,Himachal Pradesh,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0
2022,sep,09-01-2022,Himachal Pradesh,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Himachal Pradesh,OMNI BUS,Bus,Bus,0
2022,sep,09-01-2022,Himachal Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,RECOVERY VEHICLE,Others,Others,0
2022,sep,09-01-2022,Himachal Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0
2022,sep,09-01-2022,Himachal Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0
2022,sep,09-01-2022,Haryana,ADAPTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Haryana,AGRICULTURAL TRACTOR,Others,Others,0
2022,sep,09-01-2022,Haryana,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Haryana,ANIMAL AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Haryana,ARTICULATED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Haryana,BUS,Bus,Bus,0
2022,sep,09-01-2022,Haryana,CAMPER VAN / TRAILER,Others,Others,0
2022,sep,09-01-2022,Haryana,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0
2022,sep,09-01-2022,Haryana,CASH VAN,Others,Others,0
2022,sep,09-01-2022,Haryana,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Haryana,CRANE MOUNTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Haryana,EARTH MOVING EQUIPMENT,Others,Others,0
2022,sep,09-01-2022,Haryana,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2022,sep,09-01-2022,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1109
2022,sep,09-01-2022,Haryana,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,92
2022,sep,09-01-2022,Haryana,EXCAVATOR (NT),Others,Others,0
2022,sep,09-01-2022,Haryana,FIRE FIGHTING VEHICLE,Others,Others,0
2022,sep,09-01-2022,Haryana,FIRE TENDERS,Others,Others,0
2022,sep,09-01-2022,Haryana,FORK LIFT,Others,Others,0
2022,sep,09-01-2022,Haryana,GOODS CARRIER,Others,Others,1
2022,sep,09-01-2022,Haryana,HARVESTER,Others,Others,0
2022,sep,09-01-2022,Haryana,LUXURY CAB,4-Wheelers,4W_Shared,0
2022,sep,09-01-2022,Haryana,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,807
2022,sep,09-01-2022,Haryana,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,1
2022,sep,09-01-2022,Haryana,MOBILE CANTEEN,Others,Others,0
2022,sep,09-01-2022,Haryana,MOPED,2-Wheelers,2W_Personal,15
2022,sep,09-01-2022,Haryana,MOTOR CAB,4-Wheelers,4W_Shared,42
2022,sep,09-01-2022,Haryana,MOTOR CAR,4-Wheelers,4W_Personal,7
2022,sep,09-01-2022,Haryana,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,25
2022,sep,09-01-2022,Haryana,RECOVERY VEHICLE,Others,Others,0
2022,sep,09-01-2022,Haryana,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,28
2022,sep,09-01-2022,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,126
2022,sep,09-01-2022,Haryana,TRAILER (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Jharkhand,AGRICULTURAL TRACTOR,Others,Others,0
2022,sep,09-01-2022,Jharkhand,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Jharkhand,ARTICULATED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Jharkhand,BUS,Bus,Bus,0
2022,sep,09-01-2022,Jharkhand,CAMPER VAN / TRAILER,Others,Others,0
2022,sep,09-01-2022,Jharkhand,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Jharkhand,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Jharkhand,EARTH MOVING EQUIPMENT,Others,Others,0
2022,sep,09-01-2022,Jharkhand,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,641
2022,sep,09-01-2022,Jharkhand,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,7
2022,sep,09-01-2022,Jharkhand,EXCAVATOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Jharkhand,GOODS CARRIER,Others,Others,0
2022,sep,09-01-2022,Jharkhand,LUXURY CAB,4-Wheelers,4W_Shared,0
2022,sep,09-01-2022,Jharkhand,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,479
2022,sep,09-01-2022,Jharkhand,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Jharkhand,MOPED,2-Wheelers,2W_Personal,0
2022,sep,09-01-2022,Jharkhand,MOTOR CAB,4-Wheelers,4W_Shared,17
2022,sep,09-01-2022,Jharkhand,MOTOR CAR,4-Wheelers,4W_Personal,14
2022,sep,09-01-2022,Jharkhand,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,19
2022,sep,09-01-2022,Jharkhand,OMNI BUS (PRIVATE USE),Bus,Bus,0
2022,sep,09-01-2022,Jharkhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,6
2022,sep,09-01-2022,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,19
2022,sep,09-01-2022,Jharkhand,TRACTOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Jharkhand,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,ADAPTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,AGRICULTURAL TRACTOR,Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,AMBULANCE,Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,BUS,Bus,Bus,0
2022,sep,09-01-2022,Jammu and Kashmir,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,CRANE MOUNTED VEHICLE,Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,DUMPER,Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,EARTH MOVING EQUIPMENT,Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0
2022,sep,09-01-2022,Jammu and Kashmir,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,366
2022,sep,09-01-2022,Jammu and Kashmir,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,7
2022,sep,09-01-2022,Jammu and Kashmir,EXCAVATOR (COMMERCIAL),Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,GOODS CARRIER,Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,MAXI CAB,Others,Others,0
2022,sep,09-01-2022,Jammu and Kashmir,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,52
2022,sep,09-01-2022,Jammu and Kashmir,MOPED,2-Wheelers,2W_Personal,168
2022,sep,09-01-2022,Jammu and Kashmir,MOTOR CAB,4-Wheelers,4W_Shared,0
